Plant_Code,Plant_Name,Latitude,Longitude,Name_of_Water_Source,Primary_Purpose_NAICS_Code,Sector_Name,Grid_Voltage_kV
60344,SudburySolar,43.833,-73.192,NA,22,IPPNon-CHP,12.47
58510,KettlemanSolarProject,38.12139,-121.14122,NA,22,IPPNon-CHP,12
58508,BearCreekSolar,38.136389,-121.148889,NA,22,IPPNon-CHP,21
58509,VintnerSolar,35.55795,-120.68287,NA,22,IPPNon-CHP,21
58167,WilliamFloydSchoolDistrict,40.776944,-72.850833,NA,611,CommercialCHP,13.8
58165,CollegeofNewJersey,40.269444,-74.773333,NA,611,CommercialCHP,26.4
58166,SmithCollegeCentralHeatingPlant,42.3125,-72.639444,NA,611,CommercialCHP,13.8
58170,CraftonHillsCollegeSolarFarm,34.043056,-117.098889,NA,611,CommercialNon-CHP,12
57762,CimarronWindEnergyLLC,37.873889,-100.280277,NA,22,IPPNon-CHP,345
58173,BMWManufacturingCo,34.894167,-82.178333,NA,336,IndustrialNon-CHP,13.2
58175,JawboneWindProject,46.508056,-109.727778,NA,22,IPPNon-CHP,230
58178,M.G.EmmettJ.BeanFederalCenter,39.853056,-86.014444,NA,22,IPPNon-CHP,0.48
4018,ClamRiverDam,45.9467,-92.5383,ClamRiver,22,IPPNon-CHP,34.5
4019,DanburyDam,46,-92.3725,YellowRiver,22,IPPNon-CHP,34.5
1067,IowaHydroLLC,42.069987,-90.697657,MaquoketaRiver,22,IPPNon-CHP,34.6
7118,Cataract(MI),46.3156,-87.5128,EscanabaRiver,22,IPPNon-CHP,69
55685,FlambeauLowerProject,45.913526,-90.44746,FlambeauRiver,22,IPPNon-CHP,34.5
55684,FlambeauCrowleyRapidsProject,45.8683,-90.5844,FlambeauRiver,22,IPPNon-CHP,34.5
3995,ArpinDam,45.7517,-91.2028,ChippewaRiver,22,IPPNon-CHP,480
10453,LACCourteOreillesHydroelect,45.888333,-91.076944,Hydroelectric,22,IPPNon-CHP,23.9
57289,BigBlue,43.612222,-94.191944,NA,22,IPPNon-CHP,161
58181,LoyolaUniversityHealthPlant,41.855833,-87.835556,NA,622,CommercialCHP,13
58185,AmherstCollegeCoGen,42.371667,-72.512222,AmherstWaterDepartment,611,CommercialCHP,13.8
58191,USMagnesium,40.913333,-112.733889,Wells,331,IndustrialCHP,13.8
58186,HVCCCogenPlant,42.696944,-73.68,NA,611,CommercialCHP,13.2
58184,RandWhitneyCHPPlant,41.452778,-72.136111,NA,32213,IndustrialCHP,23
58183,PrairieHorizonAgriEnergy,39.761111,-99.305833,Municipality,325193,IndustrialCHP,13.8
58194,WestCampusSteamPlant,40.792778,-77.864722,campuswater,611,CommercialCHP,12.47
58195,EastCampusSteamPlant,40.809167,-77.8475,NA,611,CommercialCHP,12.47
58197,PoetBiorefiningLakeCrystal,44.093333,-94.276667,LakeCrystal,325,IndustrialCHP,11
58187,180RaritanSolar,40.516111,-74.34,NA,22,IPPNon-CHP,0.48
58193,BonanzaBioEnergyLLC,37.9586,-100.8361,GardenCity,325,IndustrialCHP,12.4
58192,ArkalonEthanolLLC,37.110556,-100.803611,Wells,325193,IndustrialCHP,13.2
58196,CargillSaltHersey,43.834167,-85.355833,Wells,2123,IndustrialCHP,4.16
58198,ParnassusCentralUtilityPlant,37.762524,-122.456747,SanFranciscoWaterDept.,611,CommercialCHP,12.4
58199,ArizonaStateUniversityCHP,33.417222,-111.928333,CityofTempe,611,CommercialCHP,12.5
58200,BurnsideAluminaPlant,30.134167,-90.9175,RiverWater,3313,IndustrialCHP,4.16
58201,MonroeCommunityCollegePlant,43.103889,-77.610278,MonroeCountyWaterAuthority,611,CommercialCHP,345
58205,GrandAvePlant,39.111944,-94.581111,MissouriRiver,22,IPPCHP,13.8
58207,CentralUtilityPlantatWhiteOak,39.039444,-76.9825,Municipality-WSSC,921,CommercialCHP,13.8
58208,CinnamonBayEdgeboroLandfill,40.465278,-74.393889,NA,22,IPPNon-CHP,26
58209,"NextEra-BlackwellWind,LLC",36.846667,-97.4175,NA,22,IPPNon-CHP,69
58213,SaddleMountainSolarI,33.378333,-113.180833,NA,22,IPPNon-CHP,12
58216,J.R.SimplotCompany,37.806944,-121.2775,Wells,325311,IndustrialNon-CHP,115
1629,Cabot,42.5875,-72.5793,ConnecticutRiver,22,IPPNon-CHP,115
6388,TurnersFalls,42.608042,-72.561458,ConnecticutRiver,22,IPPNon-CHP,13.8
58210,NFMSolarPowerLLC,42.610833,-72.474167,NA,22,IPPNon-CHP,13.8
547,NorthfieldMountain,42.610683,-72.471643,ConnecticutRiver,22,IPPNon-CHP,345
1606,MountTom,42.2806,-72.6055,ConnecticutRiver,22,IPPNon-CHP,115
58219,GLDairyBiogas,43.124444,-89.545,NA,22,IPPNon-CHP,13.8
58220,HavilandPlasticProducts,41.016111,-84.5875,NA,326,IndustrialNon-CHP,12.47
58224,CCSUCo-Gen-STBYGen,41.691389,-72.768611,NA,611,CommercialCHP,13.8
7771,Springview,42.82579,-99.777467,NA,22,IPPNon-CHP,12.5
58222,E.B.EddyPaperInc,42.9896,-82.4379,StClairRiver,322,IndustrialCHP,40
58223,HoagHospitalCogenPlant,33.622778,-117.936389,Municipality,622,CommercialCHP,12
58226,NewberrySolar1LLC,34.853581,-116.683108,NA,22,IPPNon-CHP,12
58227,SEPV9PowerPlant,34.192222,-116.090278,UNK,22,IPPNon-CHP,33
56243,PerhamIncinerator,46.591456,-95.564825,Municipality,562212,CommercialCHP,115
58228,MilfordSolarFarm,38.923056,-75.453333,NA,22,IPPNon-CHP,24.9
58230,Hastings,44.7,-92.893611,NA,22,IPPNon-CHP,12.47
58229,LakeMarion,44.600278,-93.293889,NA,22,IPPNon-CHP,12.47
58231,LincolnFinancialField,39.900833,-75.1675,NA,22,IPPNon-CHP,13.2
10378,CPIUSANCSouthport,33.944384,-78.011824,Municipality/Wells,22,IPPCHP,230
10379,CPIUSANCRoxboro,36.435,-78.9619,Municipality,22,IPPNon-CHP,230
58234,SEPV8,34.171944,-116.1525,NA,22,IPPNon-CHP,33
58238,GeorgiaMountainCommunityWindFarm,44.661667,-73.07,NA,22,IPPNon-CHP,34.5
58237,CCSUFuelCellProject,41.691944,-72.761111,NA,611,CommercialCHP,4.16
58245,NortheasternIllinoisUniversityCogen,41.981111,-87.719167,NA,611,CommercialCHP,41.6
58246,MillersvilleLFG,39.084722,-76.676389,NA,22,IPPNon-CHP,13
58251,C&HSugarPlant,38.057222,-122.218889,Municipality,311,IndustrialCHP,230
50611,WestwoodGenerationLLC,40.6191,-76.45,Well,22,IPPNon-CHP,69
58252,AlphaRidgeLFG,39.305,-76.901944,NA,22,IPPNon-CHP,13.8
58259,KalaeloaSolarTwo,21.32,-158.086944,NA,22,IPPNon-CHP,46
58261,FAANorCalTRACON,38.559533,-121.257556,NA,22,IPPNon-CHP,0.48
58262,Badger1,33.498003,-112.813458,NA,22,IPPNon-CHP,69
58269,BayViewBackupPowerFacility,41.688333,-83.484722,CityWater,22,ElectricUtility,69
58263,BayViewCogenerationFacility,41.688333,-83.484722,CityWater,22,ElectricUtility,69
58319,"PatuaAcquisitionProject,LLC",39.585833,-119.073056,NA,22,IPPNon-CHP,120
58265,NCAHCentralUtilityPlant,42.046111,-93.579444,NA,921,CommercialCHP,13.2
59361,BrowneSolarLLC,42.200833,-72.322222,NA,22,IPPNon-CHP,13.2
59362,IndianHillSolarLLC,42.200833,-72.322222,NA,22,IPPNon-CHP,13.2
59363,StateStreetSolarLLC,42.200833,-72.322222,NA,22,IPPNon-CHP,13.2
59371,12ApplegateSolarLLC,40.200278,-74.576111,NA,22,IPPNon-CHP,277
59365,24ApplegateSolarLLC,40.205833,-74.579722,NA,22,IPPNon-CHP,12.47
59370,4ApplegateSolarLLC,40.196389,-74.583611,NA,22,IPPNon-CHP,277
59367,EngelhardSolarLLC,40.33,-74.4625,NA,22,IPPNon-CHP,277
59369,LakewoodSevenSolarLLC,40.0575,-74.185556,NA,22,IPPNon-CHP,277
59364,PlainfieldOneSolarLLC,40.605,-74.439444,NA,22,IPPNon-CHP,4.16
59366,G&SWantageSolarLLC,41.189167,-74.591667,NA,22,IPPNon-CHP,34.5
58282,LeicesterOneMASolarLLC,42.222778,-71.878611,NA,22,IPPNon-CHP,13
59368,WestboroughSolarLLC,42.263333,-71.609167,NA,22,IPPNon-CHP,13.8
61673,ArkwrightSummitWindFarmLLC,42.414911,-79.242681,NA,22,IPPNon-CHP,115
57585,OxnardPaperMill,34.1414,-119.1831,Municipality,322,IndustrialCHP,66
58306,ExeterSolar,36.2675,-119.128581,NA,22,IPPNon-CHP,12.47
58308,LindsaySolar,36.211944,-119.133889,NA,22,IPPNon-CHP,12.47
58309,PortervilleSolar,36.102778,-119.039722,NA,22,IPPNon-CHP,12.47
58307,IvanhoeSolar,36.3875,-119.255,NA,22,IPPNon-CHP,12.47
58304,KingsburgSolar,36.505278,-119.540278,NA,22,IPPNon-CHP,12.47
57566,GE1.7-100Prototype,35.155278,-118.369444,NA,22,IPPNon-CHP,67
58311,ChadbournFarm,34.324656,-78.764901,NA,22,IPPNon-CHP,22.86
58312,WarrentonFarm,36.415,-78.171111,NA,22,IPPNon-CHP,22.86
58313,MocksvilleFarm,35.878611,-80.541944,NA,22,IPPNon-CHP,23.94
58314,BelwoodFarm,35.47,-81.508333,NA,22,IPPNon-CHP,12.47
58315,ArndtFarm,35.779167,-81.175556,NA,22,IPPNon-CHP,12.47
58323,ShannonFarm,34.8475,-79.128889,NA,22,IPPNon-CHP,28.86
58316,RailroadFarm,34.82,-78.970833,NA,22,IPPNon-CHP,22.86
58317,WattsFarm,34.726944,-79.335278,NA,22,IPPNon-CHP,22.86
58318,FarringtonFarm,35.832778,-79.025,NA,22,IPPNon-CHP,22.86
58310,LakeCharlesPlant,30.148889,-93.335556,Coolingtower,324,IndustrialNon-CHP,69
57993,"DesertSunlight300,LLC",33.823056,-115.393889,NA,22,IPPNon-CHP,230
58542,"DesertSunlight250,LLC",33.8055,-115.3947,NA,22,IPPNon-CHP,230
58324,VansycleIIWindEnergyCenter,45.899167,-118.591389,NA,22,IPPNon-CHP,230
58327,BradleyEnergyCenter,41.927102,-72.683143,Municipality,481,CommercialCHP,27.6
58365,CJTSEnergyCenter,41.552778,-72.625,NA,92214,CommercialNon-CHP,13.2
58328,NorthChicagoEnergyCenter,42.306389,-87.851944,NA,622,CommercialCHP,4.16
59794,ChicagoWestSideEnergyCenter,41.870751,-87.678378,NA,22,IPPCHP,15
59810,DairylandWTEPlant,44.540115,-87.805587,NA,22,IPPNon-CHP,12.47
59809,MountainHomeEnergyCenter,36.309609,-82.377504,NA,22,IPPNon-CHP,15
59842,CNEatCambridgeMD,38.5158,-76.0192,NA,22,IPPNon-CHP,12.47
58329,UMMSatPocomoke,38.098056,-75.611111,NA,22,IPPNon-CHP,24.9
58354,RadianceSolar4,34.665556,-118.288056,Municipality,22,IPPNon-CHP,12
58355,RadianceSolar5,34.665556,-118.286944,Municipality,22,IPPNon-CHP,12
58330,TheAndersonsAlbionEthanolLLC,42.256111,-84.788333,Wells,325193,IndustrialCHP,46
57773,PaloVerdeCollege,33.661667,-114.651667,NA,611,CommercialNon-CHP,12
57776,FedExWoodbridge,40.506358,-74.323519,NA,22,IPPNon-CHP,480
58332,HaynesFarm,35.525833,-81.235278,NA,22,IPPNon-CHP,12.4
58333,LenoirFarm,35.331667,-77.666389,NA,22,IPPNon-CHP,22.86
58334,LenoirFarm2,35.35,-77.475,NA,22,IPPNon-CHP,22.86
58335,MarshvilleFarm,34.988889,-80.383611,NA,22,IPPNon-CHP,12.4
58336,MileFarm,36.230561,-78.949586,NA,22,IPPNon-CHP,22.86
58337,MooreSolarFarm,36.273192,-79.759203,NA,22,IPPNon-CHP,12.4
58338,MooringsFarm,35.305833,-77.829167,NA,22,IPPNon-CHP,22.86
58339,NewBernFarm,35.209564,-77.056725,NA,22,IPPNon-CHP,22.86
58340,RoxboroFarm,36.4797,-78.917364,NA,22,IPPNon-CHP,22.86
58341,WhiteCrossFarm,35.907144,-79.188297,NA,22,IPPNon-CHP,12.4
58342,WilsonFarm1,35.803611,-77.873611,NA,22,IPPNon-CHP,22.86
58343,YanceyvilleFarm,36.439444,-79.278889,NA,22,IPPNon-CHP,22.86
58344,AMBestFarm,35.418889,-77.985556,NA,22,IPPNon-CHP,22.86
58345,MtOliveFarm2,35.218056,-78.069722,NA,22,IPPNon-CHP,22.86
58346,DibrellFarm,36.471667,-79.528056,NA,22,IPPNon-CHP,12.4
58347,RockFarm,34.965556,-79.609722,NA,22,IPPNon-CHP,22.86
58348,TwoLinesFarm,35.629167,-81.326667,NA,22,IPPNon-CHP,12.4
58349,BoltonFarm,36.421617,-78.132311,NA,22,IPPNon-CHP,22.86
58350,McCallumFarm,34.543889,-79.3,NA,22,IPPNon-CHP,22.86
10621,CHResourcesSyracuse,43.0664,-76.2144,OnondagaCountyWaterAuthority,22,IPPNon-CHP,115
10617,CHResourcesBeaverFalls,43.8861,-75.4342,BeaverRiver,22,IPPCHP,230
58351,TuscolaBayWind,43.525278,-83.65,NA,22,IPPNon-CHP,138
58352,McKinleyPaperCo.-WashingtonMill,48.134722,-123.465556,ElwhaRiver,322,IndustrialCHP,69
56648,Majestic1WindFarm,35.3919,-101.53,n/a,22,IPPNon-CHP,115
58363,MajesticIIWind,35.386038,-101.578572,NA,22,IPPNon-CHP,115
58366,AtwellIsland,35.895,-119.510833,NA,22,IPPNon-CHP,115
58370,GridleyMain,39.373333,-121.684167,NA,22,IPPNon-CHP,12.47
58371,GridleyMainTwo,39.373333,-121.681667,NA,22,IPPNon-CHP,12.47
58372,BlueSummitWindLLC,34.29,-99.364722,NA,22,IPPNon-CHP,138
58375,TritonEastandWestCogen,41.916944,-87.845556,NA,611,CommercialCHP,4.16
58376,OakleySolarProject,38.001667,-121.747778,NA,22,IPPNon-CHP,21
58378,W.A.ParishCarbonCapturePlant,29.475278,-95.634167,SmithersLake,22,IPPNon-CHP,116
58379,ColdCanyon1,35.186667,-120.599444,NA,22,IPPNon-CHP,12
58380,JBERLandfillGasPowerPlant,61.286,-149.61,NA,928,CommercialNon-CHP,34.5
58382,ThreemileDigester,45.71,-119.901111,Wells,22,IPPCHP,34.5
58384,FargoDrop,43.625,-116.899722,LakeLowell,22,IPPNon-CHP,12.5
58386,CUSolarPlant,39.741944,-83.816944,NA,22,IPPNon-CHP,12.47
60959,ChocksettRdEnergyStorageProject,42.451836,-71.737747,NA,22,ElectricUtility,13.8
58391,INDSolarFarm1stPhase,39.695209,-86.315525,NA,22,IPPNon-CHP,13.2
58390,JordanHydroelectricProject,35.654722,-79.068333,B.E.JordanLake,22,IPPNon-CHP,23
58827,FlannaganHydroelectricProject,37.233333,-82.348611,FlannaganDam,22,IPPNon-CHP,12.5
58397,AmerescoJohnsonCanyon,36.534167,-121.408611,NA,22,IPPNon-CHP,12
58399,SynergyBiogas,42.828889,-78.055,NA,562,CommercialNon-CHP,13.2
58921,NapoleonBiogas,41.355556,-84.1025,NA,22,IPPNon-CHP,13.2
58400,CentralEnergyFacility,34.679444,-82.840278,NA,611,CommercialNon-CHP,12.47
58401,VolkswagenSolarSystem,35.0975,-85.126944,NA,22,IPPNon-CHP,12.47
58402,SolarStarNewJerseyNJLLC,40.401528,-74.669697,NA,22,IPPNon-CHP,13.2
58404,Pantex,35.322778,-101.5325,NA,928,CommercialNon-CHP,115
58407,LutherCollegeWindProject,43.326944,-91.810833,NA,22,IPPNon-CHP,13.8
58406,ChiloccoWindFarm,36.978611,-97.080556,NA,22,IPPNon-CHP,172.5
58409,GoodSpringNGCCFacility,40.623611,-76.461944,GoodSpringMinePool,22,IPPNon-CHP,230
58416,HeadwatersWindFarmLLC,40.066667,-85.013333,NA,22,IPPNon-CHP,345
58417,LoneValleySolarParkILLC,34.398059,-116.865517,NA,22,IPPNon-CHP,33
58422,CSUNorthridgePlant,34.243333,-118.530556,NA,611,CommercialCHP,35
58420,PandaLibertyGenerationPlant,41.7675,-76.39,TowandaMunicipal,22,IPPNon-CHP,230
58421,MissouriCenterforWastetoEnergy,38.724722,-93.278889,NA,22,IPPNon-CHP,12.47
58424,HarborWindLLC,27.832222,-97.440278,NA,22,IPPNon-CHP,12.47
58426,PandaPatriotGenerationPlant,41.180833,-76.839167,AirCooledCondensor,22,IPPNon-CHP,230
58425,FireIslandWind,61.13,-150.243611,NA,22,IPPNon-CHP,34.5
58428,LSUCogen,30.410556,-91.181389,NA,611,CommercialCHP,13.8
58429,SunshineGasProducers,34.335678,-118.519188,NA,22,IPPNon-CHP,66
58430,CentinelaSolarEnergy,32.686944,-115.647778,NA,22,IPPNon-CHP,230
58431,WestTennesseeSolarFarm,35.408611,-89.3875,NA,22,IPPNon-CHP,24.9
58432,HouwelingNurseries,34.179722,-119.083056,NA,22,IPPCHP,16.8
58441,SwaukWindLLC,47.139167,-120.753056,N/A,22,IPPNon-CHP,34.5
58435,AmerescoVascoRoad,37.754444,-121.728889,NA,22,IPPNon-CHP,12
58436,AmerescoSanJoaquin,38.029722,-120.929722,NA,22,IPPNon-CHP,12.47
58437,AmerescoForward,37.883406,-121.185104,NA,22,IPPNon-CHP,12
58438,SpearfishHydro,44.478333,-103.854722,SpearfishCreek,22,ElectricUtility,69
58439,CollinwoodBioEnergyFacility,41.555556,-81.589167,NA,115,IndustrialNon-CHP,10.1
58443,MartinLimestoneSolarArray,40.107778,-76.061667,NA,22,IPPNon-CHP,12.48
58444,JunctionHilltopWindFarm,42.098889,-94.269167,NA,22,IPPNon-CHP,12.47
58451,Ma,34.695278,-118.0625,NA,22,IPPNon-CHP,12
58450,Vinam,34.668889,-118.061389,NA,22,IPPNon-CHP,12
58452,Horn,34.708889,-118.274167,NA,22,IPPNon-CHP,12
58449,Rutan,34.643889,-118.163056,NA,22,IPPNon-CHP,12
58447,Arrache8083,34.647778,-118.061111,NA,22,IPPNon-CHP,12
58446,Arrache4013,34.650556,-118.051944,NA,22,IPPNon-CHP,12
58445,Arrache4006,34.655,-118.051111,NA,22,IPPNon-CHP,12
59179,Franklin2,42.054167,-71.391667,NA,22,IPPNon-CHP,13.2
59178,Franklin1,42.040556,-71.393611,NA,22,IPPNon-CHP,13.2
58454,Watts3115,34.600833,-117.642222,NA,22,IPPNon-CHP,12
58448,Nunn,34.509167,-117.154444,NA,22,IPPNon-CHP,12
59394,GraftonSolar,42.199167,-71.679167,NA,22,IPPNon-CHP,13.8
58453,DixonDairyRoadSolar,35.199167,-81.410833,NA,22,IPPNon-CHP,12.47
58455,45MileHydroelectricProject,44.528056,-121.152778,NorthUnitMainCanal,22,IPPNon-CHP,12.48
58456,CumberlandRose,41.226944,-94.434722,NA,22,IPPNon-CHP,12.47
58457,Fontanelle,41.338889,-94.57,NA,22,IPPNon-CHP,12.47
58458,GreenfieldWind,41.29,-94.485,NA,22,ElectricUtility,12.47
58459,MeadowRidge,41.39,-94.445833,NA,22,IPPNon-CHP,12.47
58460,SkyVolt,41.29,-94.485,NA,22,IPPNon-CHP,12.47
58461,Wiota,41.391944,-94.876389,NA,22,IPPNon-CHP,12.47
58462,McCoySolarEnergyProject,33.694722,-114.739722,NA,22,IPPNon-CHP,230
58463,HerbertFarmSolar,38.545556,-76.799444,NA,22,ElectricUtility,12
55295,BlytheEnergyInc,33.6157,-114.6865,Wells,22,IPPNon-CHP,230
58470,C-DropHydro,42.165833,-121.685,IrrigationWater,22,IPPNon-CHP,12.5
58472,BuenaVistaBiomassPower,38.277778,-120.913611,JacksonCreek,22,IPPNon-CHP,60
58474,BuffaloDunesWindProject,37.620833,-101.076111,NA,22,IPPNon-CHP,345
58475,BatteryUtilityofOhio,40.260278,-82.833056,NA,22,IPPNon-CHP,34.5
58476,DartContainerCorp,40.086463,-76.17603,NA,326,IndustrialCHP,138
58477,LasVegasWPCFSolarPlant,36.134444,-115.035278,NA,22,IPPNon-CHP,12.5
58097,GreenMeadows,41.669444,-70.531944,NA,22,IPPNon-CHP,23
58576,GSENM1,33.3,-104.4,NA,22,IPPNon-CHP,12.47
58479,SEVNMPhase2,33.351111,-104.506944,NA,22,IPPNon-CHP,12.47
58799,PamlicoPartnersSolar,35.501111,-76.87,NA,22,IPPNon-CHP,34.5
58480,PlymouthSolarLLC,35.875,-76.710556,NA,22,IPPNon-CHP,34.5
58481,CSUPueblo,38.306111,-104.58,NA,611,CommercialNon-CHP,13.2
60127,"EasternShoreSolar,LLC",37.943895,-75.569556,NA,22,IPPNon-CHP,138
59665,InnovativeSolar37,34.838297,-79.943889,NA,22,IPPNon-CHP,115
59389,"EscalanteSolarIII,LLC",38.497778,-112.986944,NA,22,IPPNon-CHP,345
59388,"EscalanteSolarII,LLC",38.500833,-113.03,NA,22,IPPNon-CHP,345
59387,"EscalanteSolarI,LLC",38.524167,-113.033889,NA,22,IPPNon-CHP,345
60917,BuckinghamSolarLLC,37.502944,-78.379237,NA,22,IPPNon-CHP,34.5
61374,ClarkeSolarPowerFacility,39.06485,-78.138207,NA,22,IPPNon-CHP,34.5
58551,BridgeportFuelCellPark,41.168056,-73.211111,NA,22,IPPNon-CHP,15
58984,"REAdamsEast,LLC",36.6175,-120.290833,NA,22,IPPNon-CHP,70
60237,MidwaySolarFarmII,33.162056,-115.531694,NA,22,IPPNon-CHP,230
59657,"ImperialValleySolarCo(IVSC)2,LLC",33.252222,-115.4975,NA,22,IPPNon-CHP,92
59941,"IronSpringsSolar,LLC",37.7212,-113.1516,NA,22,IPPNon-CHP,138
59946,"GraniteMountainSolarEast,LLC",37.77509,-113.226403,NA,22,IPPNon-CHP,138
59945,"GraniteMountainSolarWest,LLC",37.7989,-113.322,NA,22,IPPNon-CHP,138
59386,"EnterpriseSolar,LLC",37.641111,-113.6125,NA,22,IPPNon-CHP,138
58986,"REOldRiverOne,LLC",35.223333,-119.088889,NA,22,IPPNon-CHP,70
59086,"CottonwoodSolar,LLC(GooseLake)",35.593611,-119.58,NA,22,IPPNon-CHP,12.47
58983,RECamelotLLC,35.026667,-118.185556,NA,22,IPPNon-CHP,66
58990,"REColumbiaTwo,LLC",35.026667,-118.185556,NA,22,IPPNon-CHP,66
59334,"CatalinaSolar2,LLC",34.812222,-118.352778,NA,22,IPPNon-CHP,220
59607,"MaricopaWestSolarPV,LLC",35.115278,-119.317778,NA,22,IPPNon-CHP,70
59087,"CottonwoodSolar,LLC(CityofCorcoran)",36.134444,-119.554444,NA,22,IPPNon-CHP,12.47
59183,"CIDSolar,LLC",36.138056,-119.564722,NA,22,IPPNon-CHP,12.47
58985,"REKansasSolar,LLC",36.247778,-119.833889,NA,22,IPPNon-CHP,115
58991,"REKentSouth,LLC",36.226111,-119.905278,NA,22,IPPNon-CHP,70
59443,"TA-Acacia,LLC",34.689167,-118.324722,NA,22,IPPNon-CHP,66
59703,"CottonwoodSolar,LLCCottonwoodCarport",38.129759,-122.568158,NA,22,IPPNon-CHP,12.47
58552,"IndySolarI,LLC",39.662778,-85.985556,NA,22,IPPNon-CHP,13.2
58556,"IndySolarII,LLC",39.662778,-85.985556,NA,22,IPPNon-CHP,13.2
58553,"IndySolarIII,LLC",39.659444,-86.259722,NA,22,IPPNon-CHP,13.2
59188,SelmerFarmLLC,35.149722,-88.555278,NA,22,IPPNon-CHP,161
59184,MulberryFarmLLC,35.131944,-88.586667,NA,22,IPPNon-CHP,161
59702,"PavantSolar,LLC",38.960519,-112.36327,NA,22,IPPNon-CHP,46
60915,CorrectionalSolarLLC,37.471464,-76.856859,NA,22,IPPNon-CHP,34.5
61375,CherrydaleSolarPowerFacility,37.369398,-75.914127,NA,22,IPPNon-CHP,69
60968,Scott-IISolarLLC,37.526244,-77.944637,NA,22,IPPNon-CHP,34.5
59469,AlamoSolar,34.682222,-117.3475,NA,22,IPPNon-CHP,33
61422,"SouthamptonSolar,LLC",36.614,-77.166,NA,22,IPPNon-CHP,115
60916,SapponySolarLLC,36.940529,-77.41776,NA,22,IPPNon-CHP,34.5
58554,"SomersSolarCenter,LLC",41.955,-72.445833,NA,22,IPPNon-CHP,23
59874,RichlandSolarCenter,32.638034,-83.378924,NA,22,IPPNon-CHP,12.47
58482,"AzaleaSolar,LLC",32.980833,-82.591667,NA,22,IPPNon-CHP,46
58483,TintonFallsSolarFarm,40.263889,-74.084167,NA,22,IPPNon-CHP,34.5
59750,Bourne(MA)-HollistonI,42.177876,-71.454633,NA,22,IPPNon-CHP,13.8
58486,"PictureRocksSolar,LLC",32.369722,-111.242778,NA,22,IPPNon-CHP,46
59754,LakelandElectricCo.(FL)-AiportII,27.991144,-82.047303,NA,22,IPPNon-CHP,1
59744,LakelandElectricCo.(FL)-Airport1,27.988523,-82.047295,NA,22,IPPNon-CHP,1
58488,"BryanSolar,LLC",29.6,-104.3,NA,22,IPPNon-CHP,69
59749,UMES(MD)-PrincessAnne,38.20257,-75.6764,NA,22,IPPNon-CHP,24.9
58675,ChocowinitySolarLLC,35.515,-77.09,NA,22,IPPNon-CHP,22.3
58674,CirrusSolarLLC,35.969444,-78.265,NA,22,IPPNon-CHP,22.3
58493,"ProgressSolar1,LLC",35.948056,-78.250833,NA,22,IPPNon-CHP,23
58673,GatesSolarLLC,36.450833,-76.803611,NA,22,IPPNon-CHP,22.3
58649,MontgomerySolarLLC,35.344444,-79.768333,NA,22,IPPNon-CHP,22.3
58491,"SandyCrossSolar,LLC",35.868333,-77.954167,NA,22,IPPNon-CHP,12.47
58494,"ProgressSolarII,LLC",34.476111,-79.0975,NA,22,IPPNon-CHP,23
58495,"ProgressSolarIII,LLC",34.714167,-79.353889,NA,22,IPPNon-CHP,23
58668,RockwellSolarLLC,35.541667,-80.474722,NA,22,IPPNon-CHP,22.3
58492,"AraratRockSolar,LLC",36.461111,-80.600556,NA,22,IPPNon-CHP,12.47
59951,FiveForksSolar,36.515544,-78.033704,NA,22,IPPNon-CHP,115
59950,YadkinvilleSolar,36.13727,-80.596009,NA,22,IPPNon-CHP,12.47
50411,RutgersBiomedicalandHealthCogen,40.73928,-74.187633,NewarkWaterCompany,622,CommercialCHP,26
58504,LivingstonSolarFarm,40.523611,-74.43,NA,611,CommercialNon-CHP,13.2
58505,LivingstonSolarCanopies,40.5275,-74.438333,NA,611,CommercialNon-CHP,13.2
58506,ChuckawallaSolar,33.568333,-114.918056,NA,22,IPPNon-CHP,12
58507,MontefieorMedicalCenterMosesDivision,40.881389,-73.880278,CityWaTER,622,CommercialCHP,13.8
58511,DeltaWindFarm,64.013889,-145.596667,NA,22,IPPNon-CHP,25
58716,"OCIAlamo2,LLC",29.469444,-98.331944,NA,22,IPPNon-CHP,34.5
58537,OCIAlamoSolarI,29.271667,-98.444722,NA,22,IPPNon-CHP,138
61697,IvorySolar,32.713326,-101.885218,NA,22,IPPNon-CHP,138
58536,CornerstonePowerHolmdelLLC,40.352222,-74.187778,NA,22,IPPNon-CHP,12.5
58513,IronwoodSolarLLC,33.565,-114.918056,NA,22,IPPNon-CHP,12
58550,OwensCorningatBethlehem,42.586944,-73.865,NA,22,IPPNon-CHP,13.8
60036,CCBC-Catonsville,39.2525,-76.735,NA,22,IPPNon-CHP,13.2
60038,OwensCorningHeadquarters,41.6447,-83.5364,NA,22,IPPNon-CHP,0.48
58517,VistaGrandeHSatCasaGrande,32.891389,-111.713056,NA,22,IPPNon-CHP,0.48
58516,UnionHSatCasaGrande,32.936944,-111.738611,NA,22,IPPNon-CHP,0.48
58515,ChattanoogaMetropolitanAirportSolar,35.024583,-85.208617,NA,481,CommercialNon-CHP,12
58519,AletheaI,40.000556,-74.735,NA,22,IPPNon-CHP,13
58523,StoltzeCoGen1,48.3877,-114.2409,Well,321,IndustrialCHP,13
58525,CityofHaywardWWTP,37.633526,-122.139717,NA,22,IPPCHP,12
